"x"
"1";-27.461324171184
"2";-26.4756820182722
"3";-26.7350004587842
"4";-27.0116747538269
"5";-27.246852713251
"6";-28.0542538384241
"7";-27.3809315915863
"8";-27.8642112605204
"9";-26.5879867241921
"10";-27.3633701083019
"11";-27.8293785108347
"12";-27.4758562911831
"13";-27.5580865401348
"14";-27.1467827930271
"15";-27.211406115291
"16";-27.4596292567326
"17";-27.5290014347521
"18";-26.8792305482409
"19";-26.0571301074158
"20";-27.4139361454065
"21";-27.3691296529651
"22";-26.7356704129621
"23";-26.9017349753628
"24";-27.5598680941303
"25";-27.4950116658187
"26";-27.8902425578906
"27";-26.5480916716941
"28";-27.6168100970782
"29";-27.0903961254738
"30";-27.857126162662
"31";-26.423113387592
"32";-26.9716367619024
"33";-27.0681025579859
"34";-26.8628757482074
"35";-27.6439719003762
"36";-27.1073563137301
"37";-26.5638237155028
"38";-28.0141525541464
"39";-26.3094272074008
"40";-27.9585220406823
"41";-27.6054824134294
"42";-27.7738731510727
"43";-26.785808336448
"44";-27.5733906175569
"45";-27.3633254554733
"46";-26.2038859358685
"47";-28.0314731507843
"48";-27.6494040319339
"49";-27.9159020053815
"50";-27.4131518460674
"51";-27.3154040412803
"52";-29.0331603579221
"53";-26.2900296247243
"54";-27.3825049676228
"55";-27.2343269193921
"56";-27.9505547321011
"57";-26.8017339824401
"58";-27.2903106852527
"59";-27.5624334183852
"60";-27.3666706941942
"61";-27.9604275748539
"62";-27.667439416681
"63";-27.9124484557488
"64";-27.8248159391463
"65";-28.102204537789
"66";-27.1935066059105
"67";-27.3049564322268
"68";-26.6746705024232
"69";-27.331267537542
"70";-26.8668974359782
"71";-27.0115158562188
"72";-27.8353217297747
"73";-26.8327957608265
"74";-27.0686635127251
"75";-27.1833054073089
"76";-27.3244913071416
"77";-27.0205771462789
"78";-27.1708230865479
"79";-27.2515035406599
"80";-26.9734012210637
"81";-27.4529411050186
"82";-27.7077676500114
"83";-27.0826168976246
"84";-26.7118061280402
"85";-26.623912808924
"86";-26.7728436151099
"87";-27.0043831404624
"88";-26.4572779965561
"89";-27.1404801577059
"90";-27.0552128009446
"91";-27.6566224793855
"92";-27.2051449078856
"93";-26.2977172013245
"94";-26.2380996918229
"95";-27.1166013465433
"96";-26.9956509970018
"97";-27.7454155934097
"98";-28.0352678349415
"99";-27.8611230214204
"100";-27.8277338747952
"101";-27.3139679598772
"102";-27.3264366197242
"103";-27.1983554848743
"104";-27.2921157470866
"105";-27.3911129756255
"106";-26.9723016070187
"107";-27.6343080225309
"108";-27.6774634288332
"109";-26.9044870206204
"110";-28.3782567922515
"111";-27.3774761071581
"112";-27.1621277036435
"113";-26.7491758621765
"114";-26.8088884886319
"115";-28.0690798639778
"116";-27.1092524459154
"117";-27.1437846830453
"118";-26.9449377822538
"119";-26.948503150525
"120";-27.2195642686552
"121";-26.8167806545257
"122";-27.5842747088639
"123";-26.1021491087224
"124";-26.5309781503221
"125";-26.491092173813
"126";-27.6162867494756
"127";-26.6642454552734
"128";-26.4571877332768
"129";-27.7359610020704
"130";-26.7113283263177
"131";-27.1223661269564
"132";-27.2813422229281
"133";-27.5783221975158
"134";-26.7416255855969
"135";-27.5597239686369
"136";-26.5874413492617
"137";-26.7424538775766
"138";-27.0460436558354
"139";-26.2321256135778
"140";-26.6038330367487
"141";-28.260805473489
"142";-26.6607289251949
"143";-27.7294557450134
"144";-25.9220415841632
"145";-27.4922171417912
"146";-26.7612536797899
"147";-27.3302968258063
"148";-27.3732763536494
"149";-26.8842408797454
"150";-27.2270525548043
"151";-27.58829973867
"152";-27.5365822848668
"153";-26.8383418228589
"154";-27.4084824075422
"155";-26.8135339602728
"156";-26.6674403390114
"157";-26.3179039036931
"158";-26.6718199488309
"159";-26.670417453696
"160";-26.5812578109492
"161";-26.9656759685588
"162";-27.3602378227347
"163";-26.846779318879
"164";-27.1076487078825
"165";-27.8420754827604
