"x"
"1";-10.6252409899265
"2";-10.7498338323547
"3";-10.5231801374165
"4";-10.880040778477
"5";-10.6429464915014
"6";-10.6313240787923
"7";-10.4733014905717
"8";-10.5371106654476
"9";-10.4470604609909
"10";-10.6104371699423
"11";-10.4986691483598
"12";-10.8157531829263
"13";-10.6511376516582
"14";-10.4562575079909
"15";-10.5783635402161
"16";-10.8149344550694
"17";-10.2657110356854
"18";-10.6097368504707
"19";-10.5234608827531
"20";-10.6900944035265
"21";-10.5460222362983
"22";-10.5257803006259
"23";-10.6173507241384
"24";-10.7114084370561
"25";-10.7105770618498
"26";-10.4714299216046
"27";-10.5983495123557
"28";-10.8227099459064
"29";-10.7015184842971
"30";-10.7069440903923
"31";-10.6164692611703
"32";-10.5978933000004
"33";-10.3660046701908
"34";-10.3522625740172
"35";-10.7698158248203
"36";-10.5255156103621
"37";-10.5983535632249
"38";-10.5063972844389
"39";-10.6407800904981
"40";-10.6305612748956
"41";-10.7147568229855
"42";-10.6158031829454
"43";-10.9508853053636
"44";-10.6274353248887
"45";-10.6284184890695
"46";-10.5200091181874
"47";-10.58201060507
"48";-10.7020955688242
"49";-10.6022898147814
"50";-10.3647474501907
"51";-10.6507412957483
"52";-10.7243195949152
"53";-10.4155980428976
"54";-10.4733193837812
"55";-10.7047563272999
"56";-10.6174866622074
"57";-10.6680019426523
"58";-10.4601622217322
"59";-10.7056543056866
"60";-10.6011374797589
"61";-10.4669384738365
"62";-10.6581991665729
"63";-10.755521853063
"64";-10.6231512775757
"65";-10.5138422894894
"66";-10.5183586371102
"67";-10.5897235725718
"68";-10.8532963556078
"69";-10.532478577084
"70";-10.7448456965068
"71";-10.6354807463645
"72";-10.6971745000259
"73";-10.6131113937656
"74";-10.7172834738602
"75";-10.8782825529688
"76";-10.7315626552674
"77";-10.3335286225096
"78";-10.5112941261274
"79";-10.5748950222754
"80";-10.5622080307608
"81";-10.3781659524545
"82";-10.4922149830596
"83";-10.6192227170837
"84";-10.4232459112412
"85";-10.3086094743945
"86";-10.7346871131476
"87";-10.9745766393168
"88";-10.5233663684541
"89";-10.6474142445344
"90";-10.4589527752172
"91";-10.872334118371
"92";-10.9240117345656
"93";-10.452393033073
"94";-10.6969313655112
"95";-10.427555844585
"96";-11.1526886624848
"97";-10.4534722584039
"98";-10.8205510755034
"99";-10.3900789066562
"100";-10.721205298723
"101";-10.6629891642256
"102";-10.6283110465089
"103";-10.5683230487422
"104";-10.5175779196211
"105";-10.4085030573869
"106";-10.6619044894973
"107";-10.6323713253071
"108";-10.6260339130871
"109";-10.6526873455919
"110";-10.653321774693
"111";-10.9791219827516
"112";-10.8163448057358
"113";-10.4992563329949
"114";-10.6347153934458
"115";-10.6007732526746
"116";-10.3837181095935
"117";-10.5303732410087
"118";-10.5691362321715
"119";-10.5627138807929
"120";-10.5106155150262
"121";-10.6072929696188
"122";-10.7121517081688
"123";-10.4674641389672
"124";-10.6564086420424
"125";-10.6019712632881
"126";-10.5889319263753
"127";-10.7813839333247
"128";-10.6250393463987
"129";-10.60432776428
"130";-11.0171964886228
"131";-10.6178950119428
"132";-10.5551213285002
"133";-11.0250589523798
"134";-10.6951624812355
"135";-10.5387407939497
"136";-10.4574971920947
"137";-10.3159347906763
"138";-10.6547823430066
"139";-10.6304183797136
"140";-10.6670168609455
"141";-10.4186406884348
"142";-10.490855399015
"143";-10.7026208130832
"144";-10.6563763568984
"145";-10.4183441891895
"146";-10.6136305632465
"147";-10.4394498319545
"148";-10.9408375472544
"149";-10.7542860588037
"150";-10.3632178477921
"151";-10.6582311433778
"152";-10.7303785277292
"153";-10.2746738054966
